is_foggy,is_weekend,is_holiday,distance_from_origin,fraction_of_journey_completed,station_density_last_3_stops,delay_trend_last_2_stops,historical_avg_delay_for_this_train,congestion_index,preceding_train_delay,station_seq,hour_of_scheduled_arrival,delay_at_previous_station,train_type_EXP,train_type_SF,day_of_week_Mon,day_of_week_Tue,weather_Clear,weather_Rain,season_Monsoon,season_Winter,delay_minutes
0.0,0.0,1.0,1763.0,0.7807794508414526,5,6.427269801840848,13.241827001015736,0.9083678851324489,17.97055552496998,43,7,3.5762924611449067,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,38.25832171040601
0.0,1.0,0.0,1828.0,0.8095659875996457,5,0.5911884912217522,22.10284399430372,0.4536522493825801,0.5085888461754581,44,8,2.5668393533550353,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.544250495097778
0.0,0.0,0.0,1893.0,0.8383525243578388,5,8.21213120210487,16.23747236537985,0.33807222622954514,3.554523371926794,45,9,47.92977284909786,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,43.46133844099431
0.0,0.0,0.0,2009.0,0.8897254207263064,5,4.411311672477202,28.113199085455694,0.6817146721785514,3.9265569239411438,46,11,32.90702074009888,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46.524395851655946
0.0,0.0,0.0,2082.0,0.9220549158547388,5,-4.948787124362341,16.874421637317944,0.7130427325511002,9.003943566175803,47,13,16.33360107170927,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,40.171433519802385
0.0,1.0,0.0,2091.0,0.9260407440212578,5,-5.632776426787199,9.78615846021348,0.4628853959153503,5.381602593761359,48,13,1.76998190719276,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.29759667574765
0.0,0.0,0.0,2145.0,0.949955713020372,5,5.216277190617419,14.46991573096207,0.25413857359334274,11.463048422950449,49,14,37.264504587662856,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,44.809681749212224
0.0,0.0,0.0,2229.0,0.9871567759078831,5,1.3815276675026062,13.447162717864053,0.637044631327484,30.517792377071736,50,16,4.738973778134749,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,23.769229630460206
0.0,0.0,0.0,2258.0,1.0,5,-6.852396486794241,20.125668189028758,0.31141765432850443,16.13743569640746,51,17,5.378699525105162,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,27.139667077088042
0.0,1.0,0.0,0.0,0.0,1,-3.480456516307065,10.379346195295014,0.28916720770519955,0.061282056754282596,1,15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,62.0,0.10163934426229508,2,-4.205425883707656,14.121521401716976,0.5912114614608187,35.35343545260894,2,16,12.20589861327363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.57370821779925
0.0,0.0,0.0,120.0,0.19672131147540983,3,-2.068864835119086,21.52970099908796,0.9381143723537153,2.4446169126512816,3,17,1.4533490965785243,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18.510223796518815
0.0,1.0,1.0,182.0,0.2983606557377049,4,-2.458982363859243,13.569911459016536,0.6887673957703198,5.227069135979037,4,19,15.80312608332575,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40.53766252467983
0.0,1.0,0.0,236.0,0.38688524590163936,5,6.9478940371541995,27.86295540810883,0.788691155361264,0.8303709200376206,5,21,5.5762731083379045,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.59875417165186
0.0,1.0,0.0,240.0,0.39344262295081966,5,-4.815177513776966,6.208944076907159,0.7061057993716979,2.2996143242437275,6,21,32.773705854661536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50.47091536111212
0.0,1.0,0.0,272.0,0.4459016393442623,5,-4.026327841206263,24.63523084989162,0.41661511801505346,34.31292459732542,7,22,40.426300532183994,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,47.6613541804206
0.0,1.0,0.0,284.0,0.46557377049180326,5,-2.0206848774755826,8.917101434517512,0.8708011609435181,10.81059292139135,8,23,38.0357687720251,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.32995446012835
0.0,0.0,0.0,318.0,0.521311475409836,5,2.3306758013956386,22.84109121876186,0.7873548129416125,3.1951249946156572,9,0,6.142659052401813,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.22655644334393
0.0,0.0,0.0,373.0,0.6114754098360655,5,1.5590129179603587,27.583770516992608,0.6873124365654608,2.4883020798555187,10,1,7.704086848596087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.657048042391867
0.0,0.0,0.0,384.0,0.6295081967213115,5,-1.657319186063975,5.147331455442046,0.5601419026631399,23.283775354022733,11,1,5.428322242191397,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.784675360681323
1.0,1.0,0.0,390.0,0.639344262295082,5,0.3402313140359887,11.774659247207765,0.4074911772695057,1.6073208387424929,12,1,0.7931291991530363,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.941189178778224
0.0,1.0,0.0,449.0,0.7360655737704918,5,3.875653522337696,25.49833829493243,0.48215214671117623,5.135341107763287,13,2,2.609393929594547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.32668976634891
0.0,1.0,0.0,467.0,0.7655737704918033,5,-3.57011081940993,27.555702975094306,0.3639249243375928,6.0129891176633485,14,3,30.631398632198948,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.71690085028127
0.0,0.0,0.0,475.0,0.7786885245901639,5,3.4614823338458542,13.289120971927227,0.8821167050868292,0.9291224623323221,15,3,17.282262003993683,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.21575590956241
0.0,1.0,0.0,484.0,0.7934426229508197,5,3.3635007257383798,16.609096405840035,0.37935655888475994,6.382580765162883,16,3,5.798884148902313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.813822187531787
0.0,1.0,0.0,496.0,0.8131147540983606,5,-5.350962202902015,29.62587347858446,0.8969354384855491,18.42610627202343,17,3,11.643889241653996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.243529600209506
0.0,0.0,0.0,504.0,0.8262295081967214,5,4.702207693243795,22.955030134612237,0.47665800626428245,18.227154239392043,18,4,4.2090543499983974,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.303947175826863
0.0,0.0,0.0,518.0,0.8491803278688524,5,3.374334414571472,15.177840085595774,0.8118403682089241,2.5453703036335384,19,4,16.924846764149326,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.367101591870096
0.0,1.0,0.0,545.0,0.8934426229508197,5,3.8379757402940973,10.977638802158417,0.31373532709645496,17.039363204431346,20,4,54.572628406865704,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.97952905577498
0.0,0.0,0.0,569.0,0.9327868852459016,5,-6.232620884514756,6.778265129970993,0.9203878455719844,3.85572206088037,21,5,1.727041154817872,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.598114960251092
0.0,1.0,0.0,610.0,1.0,5,6.601681655323345,29.16935324802659,0.8625418697625756,15.429850348224525,22,6,3.0480843143947047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.32129180539922
0.0,0.0,0.0,0.0,0.0,1,1.7084493464960948,11.1668091523884,0.6944219669315892,14.653843167490344,1,20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.499620423350876
0.0,1.0,0.0,2.0,0.0031746031746031746,2,3.6092649104637804,18.650339447132176,0.8814161827252571,21.9785623258376,2,20,3.866867844425132,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.147132230093643
0.0,0.0,0.0,28.0,0.044444444444444446,3,5.461258859498002,18.309484262326254,0.6282031984674997,52.988409527389805,3,21,8.759089448470645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.654724433999604
0.0,1.0,0.0,31.0,0.049206349206349205,4,1.7300382454396792,15.611692098079937,0.11222779143732102,1.21603813054535,4,21,4.60949552803037,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.911998303295853
0.0,0.0,0.0,41.0,0.06507936507936508,5,5.758157768751158,24.818013922636588,0.31367115428757003,3.5402407202194377,5,21,23.837278241325457,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,25.144623985990318
0.0,1.0,0.0,52.0,0.08253968253968254,5,0.10204492712130331,27.58268039905667,0.17598143963017213,11.619740048685411,6,21,2.36592346949716,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.191771490187978
0.0,0.0,0.0,55.0,0.0873015873015873,5,-2.967107329199405,12.658506117961682,0.15582993941295117,9.439283128563703,7,21,29.67759785493376,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43.31356716658781
0.0,1.0,0.0,64.0,0.10158730158730159,5,-0.12129278651937736,28.78187434113978,0.5000336270967006,21.53441975946398,8,21,43.1784094180837,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,39.12982082887591
0.0,0.0,1.0,84.0,0.13333333333333333,5,2.5452843417885593,28.968557460964774,0.930458284762302,1.2839693271104347,9,22,28.04906447265574,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,41.29070011031435
0.0,0.0,0.0,91.0,0.14444444444444443,5,0.7291354531703023,10.431693036087074,0.43479596902075013,8.036427009531495,10,22,8.228562575304277,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.376880909793067
0.0,0.0,0.0,105.0,0.16666666666666666,5,7.493716668335936,13.251965449676263,0.9223275258920954,5.156402568488545,11,22,1.9341415550043293,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,27.81589542731966
0.0,0.0,0.0,113.0,0.17936507936507937,5,3.3570672451706387,24.53560263214353,0.8572999076651581,0.9111650023128242,12,23,0.18314295998526375,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.9560390753603
0.0,0.0,0.0,125.0,0.1984126984126984,5,-6.615892316706965,24.894499628465155,0.24947820554366124,16.43211642558252,13,23,34.65011260021862,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,38.958100831280376
0.0,1.0,0.0,134.0,0.2126984126984127,5,3.2487336858058904,28.43333100310185,0.8509787575359701,7.615599409322257,14,23,68.4732243463926,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,85.09477763765878
0.0,0.0,1.0,142.0,0.2253968253968254,5,8.850868370791751,25.725607113645466,0.3188666319825398,0.8468802563079036,15,23,28.81981828330564,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.2771416720685
0.0,0.0,0.0,160.0,0.25396825396825395,5,4.521570556140301,14.661504647779513,0.14462964157073988,0.09607877590850582,16,23,0.05484050598248296,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.896584603516327
0.0,1.0,0.0,191.0,0.30317460317460315,5,7.699351979174289,19.31372016060721,0.20205526911250615,0.2872952359505898,17,0,1.221658566164379,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,219.0,0.3476190476190476,5,9.653532261194421,11.70824745141515,0.5389767866843164,6.0064343011666566,18,1,18.759139194324632,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33.78549493648438
0.0,1.0,0.0,236.0,0.3746031746031746,5,-7.521523730693573,16.81522814026598,0.6301925221622285,28.40089052135856,19,1,18.999305939794315,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44.086567386861674
0.0,0.0,0.0,246.0,0.3904761904761905,5,7.655286549322789,23.592253012428,0.12125227076962958,3.500221183165607,20,2,37.32053815783647,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,37.968327158808194
0.0,0.0,0.0,261.0,0.4142857142857143,5,3.5291494445767975,12.573391604833876,0.6980152971250205,1.7147784643860429,21,2,18.933856035559266,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.62578909734177
0.0,1.0,0.0,267.0,0.4238095238095238,5,-0.17431118273818624,29.520577296971403,0.1627502854909187,10.432244939800256,22,2,4.597950927761849,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.8254291356661465
0.0,1.0,0.0,291.0,0.46190476190476193,5,5.120543331365046,13.639416383506829,0.6526585158912986,7.691352100581401,23,2,62.47816993326585,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,59.523580293687964
0.0,1.0,0.0,307.0,0.4873015873015873,5,9.242256347066443,13.716380162545695,0.15077268203090183,14.786933122437066,24,3,1.6223185078772124,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.596467943066392
0.0,0.0,0.0,324.0,0.5142857142857142,5,3.9758142036271775,29.198861986083955,0.354360700106936,5.56843905744247,25,3,8.492032796248552,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.819156092223498
0.0,0.0,0.0,335.0,0.5317460317460317,5,1.5952044468884758,22.87794779261604,0.8513870763696354,3.2637938267300965,26,4,3.2203035118316254,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.492099434757602
0.0,0.0,1.0,354.0,0.5619047619047619,5,10.680003858239301,9.68794641340396,0.9161056621518354,16.602883886537875,27,4,13.216979429580174,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.66888703389245
0.0,0.0,0.0,369.0,0.5857142857142857,5,6.519488767074018,23.88435551406516,0.14449236071858665,8.16667182783506,28,4,3.082048491168556,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.150600142040133
0.0,0.0,1.0,377.0,0.5984126984126984,5,3.5403628612672278,13.751432882884217,0.799745326767274,21.265120846506527,29,5,9.307484949562562,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,23.298125176654867
1.0,1.0,0.0,385.0,0.6111111111111112,5,1.9859167766439199,24.81709961609871,0.610612677922608,0.4374821390377889,30,5,14.729726045335207,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.54487948393315
0.0,0.0,0.0,390.0,0.6190476190476191,5,0.8136169418825808,8.792766660738936,0.894284470225556,1.3326539043879722,31,5,5.651471287749229,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,27.496960009158414
0.0,0.0,0.0,400.0,0.6349206349206349,5,-7.99777248757988,15.695190513507688,0.4297311932946378,5.836669920432264,32,5,20.315647702303686,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,29.32994089401533
0.0,1.0,0.0,410.0,0.6507936507936508,5,-3.8507361295843427,18.025516474375518,0.6826765545956752,4.780915773847212,33,6,23.778590089881067,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.277041573579588
0.0,0.0,0.0,434.0,0.6888888888888889,5,5.6438174826775365,28.641959107652948,0.17189208388867278,0.5881007881719479,34,6,4.93196258512555,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.147818340399258
0.0,0.0,0.0,456.0,0.7238095238095238,5,3.9669391235315663,10.975038584673086,0.35744549793867086,3.793996079875506,35,6,27.29130486864377,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,43.63742507334954
0.0,0.0,0.0,469.0,0.7444444444444445,5,3.417797705212076,29.221847663776195,0.49481292633003915,7.861773551802713,36,6,39.608213667058024,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.434846201450405
0.0,0.0,0.0,478.0,0.7587301587301587,5,-0.7082069682156606,13.131146928536998,0.467642892220576,14.769890445532546,37,7,9.295181511669055,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,29.34403548132898
0.0,0.0,0.0,499.0,0.792063492063492,5,5.910626379916016,20.336159666726196,0.759223424495162,3.358781251430769,38,7,5.866320814909279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.631166899658517
0.0,0.0,0.0,513.0,0.8142857142857143,5,0.662293297797956,9.699563164131456,0.18277712241546776,19.721719716892487,39,8,0.639215929915617,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.657206075101382
1.0,0.0,0.0,521.0,0.8269841269841269,5,-3.0798086976364365,29.31507583571092,0.15049895801465618,22.902024557390348,40,8,3.8999458551108246,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,39.69300671854046
0.0,0.0,0.0,532.0,0.8444444444444444,5,4.618750450053229,16.478982311885268,0.17141924047325147,3.588449794092785,41,8,8.272167790666849,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.50064236265262
0.0,1.0,0.0,539.0,0.8555555555555555,5,2.0676485373356623,7.7075656373385915,0.10247204620236713,6.197617475063015,42,8,5.172174937539438,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.645308864264204
0.0,0.0,0.0,547.0,0.8682539682539683,5,2.502082398533613,27.12774009296073,0.3504020584356319,40.41246061324896,43,8,12.625815079198992,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.298608019353296
0.0,0.0,0.0,552.0,0.8761904761904762,5,1.7718377724412187,15.794125057388044,0.8800674443607336,11.23055739779506,44,8,47.25965854209175,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,52.98635824181713
0.0,0.0,1.0,562.0,0.8920634920634921,5,-0.16614851206771197,22.081629461426065,0.6915812534281444,6.631075756584106,45,9,17.091420006152788,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,36.742503604376246
0.0,0.0,0.0,570.0,0.9047619047619048,5,5.019602932130226,6.700736452779306,0.38575603286108784,13.15649705675433,46,9,8.826095182019618,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.06716049098276
0.0,0.0,0.0,575.0,0.9126984126984127,5,12.819130244273941,27.166019118832278,0.27471981227743214,6.027752007517284,47,9,12.374014873712563,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.195552244444396
1.0,0.0,0.0,584.0,0.926984126984127,5,1.9142118573335103,10.504614502736587,0.7183666469918508,57.371626499837944,48,9,13.853491576196344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8824581583821
0.0,1.0,0.0,597.0,0.9476190476190476,5,-1.741862450430371,15.289740973055602,0.6913980426083471,0.37825279406106,49,9,10.230796433256312,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.398631453222738
0.0,0.0,0.0,630.0,1.0,5,-0.5328402460069459,6.488248118451052,0.6103447597468635,1.776195501874371,50,11,6.88393045559663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20.31723833865768
0.0,0.0,0.0,0.0,0.0,1,0.7611410591612073,28.689018824484798,0.8423019599259075,17.79945315317923,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.774118032234295
0.0,0.0,1.0,3.0,0.0014265335235378032,2,-1.2403314993507082,8.159555587728812,0.6207696617058124,20.153118204973303,2,5,2.4863939849330494,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.11464688416396
0.0,0.0,0.0,31.0,0.014740846409890632,3,5.018419224063814,20.394356562103074,0.40827229520145314,9.182686346681612,3,5,6.662559405409008,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.696112256710329
0.0,1.0,0.0,72.0,0.034236804564907276,4,3.774924309081536,22.63340467822003,0.7253326915718392,4.188800118873257,4,6,16.48957295447708,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.04492234114808
0.0,0.0,0.0,103.0,0.04897765097479791,5,3.991621925652151,12.537145985926898,0.3016134757856801,14.828113731573495,5,7,11.318995993524599,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.77036301456713
0.0,0.0,0.0,169.0,0.08036138849262958,5,2.5442561749147625,22.22710280514235,0.6230867437558351,2.3866984476616215,6,8,11.996653919692163,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.562746678246384
1.0,0.0,0.0,185.0,0.0879695672848312,5,2.8548012035197976,22.260370440212792,0.13197719369543004,3.2718752001515066,7,8,0.9904550951272894,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.487707836301816
0.0,0.0,0.0,268.0,0.1274369947693771,5,-3.59348653743863,20.076349700675365,0.4630275788962287,18.750953049882266,8,10,3.6129901090663403,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,24.456856569020907
0.0,0.0,0.0,321.0,0.15263908701854492,5,-1.7521949710629512,15.530223309194383,0.16938211012106874,14.263082750375773,9,11,5.341089191260818,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.898238951204604
0.0,0.0,0.0,350.0,0.16642891107941038,5,3.8714679504630283,8.10017183082382,0.9191155354949044,9.387830078680881,10,12,5.573517009910639,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20.452715469279674
0.0,0.0,0.0,386.0,0.183547313361864,5,-1.9952176811355913,20.06420551763323,0.22743154678553917,2.2621879135116423,11,13,4.474800860670297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.090203289061964
0.0,0.0,0.0,454.0,0.21588207322872088,5,-4.450367367935713,6.42241588646079,0.3581384182628563,22.171274742512928,12,14,3.6656525795869768,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.92664409255414
0.0,0.0,0.0,500.0,0.23775558725630053,5,3.0855691308266073,9.449141117107168,0.32396291443515574,0.8934058004509735,13,15,13.689712763248178,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.8576306348027
0.0,0.0,0.0,518.0,0.24631478839752735,5,2.458459758888314,26.53876454763075,0.3672794282939045,12.870864857260468,14,16,13.127379392794502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.022637864800434
1.0,0.0,0.0,554.0,0.263433190679981,5,0.8760157833763846,6.184658346576434,0.4770556032711373,16.585226831426464,15,16,1.0356738689244447,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.908669690217465
0.0,0.0,0.0,624.0,0.2967189728958631,5,0.5841412727617673,12.268033852374618,0.3251822345693099,4.11386720859659,16,17,13.990474367554103,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.598003768479122
0.0,0.0,0.0,683.0,0.3247741321921065,5,0.08119252226935503,16.786093222024384,0.4201305458125416,17.751040189089462,17,19,23.3785941511385,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,24.937450729236602
0.0,0.0,0.0,712.0,0.3385639562529719,5,-1.20018504051352,20.953657528004626,0.32671935889022286,0.32212640432547035,18,19,26.02641532918544,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,21.04512207088209
0.0,1.0,0.0,751.0,0.3571088920589634,5,5.436565600285781,28.227183454051296,0.9299905095506845,32.6301774197572,19,20,3.185780616101541,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.80027149770912
0.0,0.0,0.0,775.0,0.36852116024726583,5,1.2630291770815254,26.598568777518338,0.34497339171708497,5.744180217518636,20,20,22.276925098069057,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,28.902172676990485
0.0,0.0,0.0,898.0,0.4270090347123157,5,-6.543183464200509,17.749993900954525,0.3575071685229735,21.89015569350887,21,23,24.30586408072041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.30999072153035
0.0,1.0,0.0,925.0,0.439847836424156,5,0.9541702572021954,18.98260624283057,0.41481111771300205,4.606585258189597,22,0,22.333052495058222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.969882147278238
0.0,0.0,0.0,939.0,0.44650499286733236,5,-7.985241956085039,23.55204956813999,0.6350063825575042,14.726902565288679,23,1,9.085163218121377,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,27.787592093387147
0.0,0.0,0.0,985.0,0.468378506894912,5,3.9121081829906035,17.920629586647685,0.9246001260019504,10.07239105965293,24,1,1.6762147602419444,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.391634594511334
1.0,0.0,0.0,1013.0,0.4816928197812649,5,-1.7114342280061359,23.599131290784147,0.5999730812168437,7.144342658927943,25,2,4.493097554929227,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.034896138566886
1.0,1.0,0.0,1077.0,0.5121255349500713,5,-0.6285419802156413,25.55309611112325,0.9367404937881082,57.41971788547373,26,4,40.02192420238474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,86.8663248420013
1.0,0.0,0.0,1222.0,0.5810746552543985,5,4.72195102809616,13.553959534925305,0.394241449212673,19.17306826716376,27,7,19.178574911675113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52575786603957
0.0,1.0,0.0,1281.0,0.609129814550642,5,5.314484599882544,9.298800878111024,0.8823107152969871,1.6634707670465017,28,8,25.370689140972196,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,35.60934330048221
1.0,0.0,1.0,1349.0,0.6414645744174988,5,-1.577687530396728,12.621890941410282,0.43072730176412266,44.77090004409863,29,9,17.681641742856726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74109238777753
1.0,0.0,0.0,1356.0,0.644793152639087,5,3.568576476402398,14.667938469754162,0.6343922968314981,7.600689073248377,30,10,13.219068380562561,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.74452304246019
1.0,1.0,0.0,1435.0,0.6823585354255824,5,0.42427696933614834,28.252420009593585,0.14402502336827283,12.157607361962878,31,12,8.839922472965027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.86201650666979
0.0,0.0,0.0,1493.0,0.7099381835473134,5,4.459954095174159,6.592941304208853,0.10350938463071964,1.510160808488386,32,13,21.027128929145373,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.29125366501194
0.0,0.0,0.0,1544.0,0.734189253447456,5,9.425522767196005,26.147760982112665,0.29150722971546794,52.50555852513152,33,14,3.0719791418641873,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,36.61413973927566
0.0,0.0,0.0,1615.0,0.7679505468378507,5,2.353660271443608,18.254921941763524,0.13287118059105,7.76334936366597,34,15,7.978482541520736,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.025087446790156
0.0,0.0,1.0,1635.0,0.7774607703281027,5,-4.580687168972004,7.607508965689403,0.460170813340702,7.404255660123682,35,17,36.79266412811246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.40908890593062
0.0,1.0,0.0,1710.0,0.8131241084165478,5,3.0539126899642137,10.22789360981502,0.47960789216270516,4.271230108270518,36,18,2.3826752566066394,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.881303806551879
0.0,0.0,0.0,1742.0,0.828340466000951,5,-1.4115464290639061,11.94284751376231,0.9116514588294404,5.867565491802938,37,19,51.85133127701553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,57.056003555639364
1.0,0.0,0.0,1765.0,0.8392772230147408,5,2.0728673272607034,15.76069597884097,0.24728509006885074,17.373529110488743,38,19,5.234280438719824,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.65236327832372
0.0,1.0,0.0,1778.0,0.8454588682834047,5,-1.5063068821149432,29.44699572547272,0.4847977542335483,1.1743104445512493,39,19,12.483031083250328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.83825849914948
0.0,0.0,0.0,1893.0,0.9001426533523538,5,4.718471051063296,7.385550209652648,0.36166275714254714,3.9150960397001517,40,21,4.918501606540978,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.4409348805580535
1.0,0.0,0.0,1938.0,0.9215406562054208,5,1.4401831743283466,5.360102604793503,0.150880402524991,5.038557494273826,41,22,3.621749859899774,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.38679806029813
